,EOFT,ECFT,EOFTanDB,ECFTanDB,EOFTanDF,ECFTanDF
0,0.9441827922668616,0.833541090825167,0.7537049662622711,0.8495383593636068,0.8574112757613424,0.8699756646402986
1,0.8860290564840132,0.8963548261390681,0.8179742219122232,0.8201767153188899,0.8627930837628549,0.8430501396253389
2,0.9091976740561137,0.8808871063103172,0.9245040363539851,0.8377293854874124,0.7499799568335701,0.8523770859014486
3,0.976207689986631,0.9369611720999675,0.8999303891299197,0.9012771654187254,0.900628651487869,0.9033607884606696
4,0.90820674492778,0.8656743572169988,0.9304926175511341,0.8430612133427065,0.8627821413344826,0.8283549284451657
5,0.9550448434898802,0.8867052444627845,0.8680884038008616,0.8479418436747228,0.8238130577629289,0.8254021909431489
